"Freq [GHz]","dB(S(1,1)) []"
0.100802,-0.348258864350534
0.1018,-0.402104730531832
0.102798,-0.46960713210165
0.103796,-0.555091054885395
0.104794,-0.664341067138881
0.105792,-0.804816078885565
0.10679,-0.985283384994547
0.107788,-1.21365024837032
0.108786,-1.49042034345711
0.109784,-1.79454411091788
0.110782,-2.06515704542716
0.11178,-2.20612914139672
0.112778,-2.14819935989934
0.113776,-1.91816534739553
0.114774,-1.61133669541426
0.115772,-1.31084548652747
0.11677,-1.05542583366194
0.117768,-0.852076572839354
0.118766,-0.694377001219106
0.119764,-0.572839918138583
0.120762,-0.479010269114858
0.12176,-0.406555290385101
0.122758,-0.350763545397608
0.123756,-0.30752905460052
0.124754,-0.273378471857034
0.125752,-0.245890606806511
0.12675,-0.22350115658782
0.127748,-0.205140122611189
0.128746,-0.190020391748177
0.129744,-0.177538496425633
0.130742,-0.167222717851076
0.13174,-0.158700514467121
0.132738,-0.151675555172332
0.133736,-0.145910692427452
0.134734,-0.141215098927546
0.135732,-0.137434472916203
0.13673,-0.134443544978904
0.137728,-0.132140323045183
0.138726,-0.130441656554237
0.139724,-0.129279807171003
0.140722,-0.128599792731369
0.14172,-0.128357330228127
0.142718,-0.128517247786282
0.143716,-0.129052268628176
0.144714,-0.129942094942718
0.145712,-0.131172738553419
0.14671,-0.132736059972067
0.147708,-0.134629489061432
0.148706,-0.136855910047709
0.149704,-0.139423701752117
0.150702,-0.142346931245017
0.1517,-0.145645706179516
0.152698,-0.149346698316704
0.153696,-0.153483858706339
0.154694,-0.158099354188049
0.155692,-0.163244765995627
0.15669,-0.168982605125584
0.157688,-0.175388216887272
0.158686,-0.182552170196192
0.159684,-0.190583257790043
0.160682,-0.19961227455837
0.16168,-0.209796796716886
0.162678,-0.221327260543755
0.163676,-0.234434744373743
0.164674,-0.249401003961059
0.165672,-0.266571517436173
0.16667,-0.286372588867272
0.167668,-0.309333978925277
0.168666,-0.336119136877128
0.169664,-0.367565988437355
0.170662,-0.404742518658909
0.17166,-0.449023264080136
0.172658,-0.502195546466933
0.173656,-0.566608143380384
0.174654,-0.645380330826655
0.175652,-0.742695584908449
0.17665,-0.864209602237829
0.177648,-1.01759893445495
0.178646,-1.21324031430762
0.179644,-1.46487269583541
0.180642,-1.78966991335062
0.18164,-2.20600048695669
0.182638,-2.72447915153693
0.183636,-3.32374293746625
0.184634,-3.90529558849366
0.185632,-4.26559730528526
0.18663,-4.2041056982254
0.187628,-3.7389011464748
0.188626,-3.09037739512279
0.189624,-2.45890355270853
0.190622,-1.93212913339232
0.19162,-1.52188890085307
0.192618,-1.2110708401441
0.193616,-0.977303307257674
0.194614,-0.801083148907429
0.195612,-0.66737168709037
0.19661,-0.565096105329071
0.197608,-0.486227175423766
0.198606,-0.424947687883483
0.199604,-0.377017077460074
0.200602,-0.339314907842929
0.2016,-0.309520506353013
