"Freq [GHz]","dB(S(1,1)) []"
0.339324,-6.04218917337105
0.340322,-5.39023725863743
0.34132,-4.82968374347095
0.342318,-4.34481885397651
0.343316,-3.92004702657792
0.344314,-3.54120971479714
0.345312,-3.1962845570312
0.34631,-2.8759665689045
0.347308,-2.57421631748014
0.348306,-2.28856481471035
0.349304,-2.01983944577441
0.350302,-1.77113338918568
0.3513,-1.54624208923463
0.352298,-1.34813727341943
0.353296,-1.17803095456671
0.354294,-1.03521901376991
0.355292,-0.917505092465713
0.35629,-0.821849069143117
0.357288,-0.744958164245417
0.358286,-0.683694342497107
0.359284,-0.635292204448969
0.360282,-0.597436077786458
0.36128,-0.568252574609711
0.362278,-0.546262153627951
0.363276,-0.530317105186201
0.364274,-0.519540655758142
0.365272,-0.513273717554552
0.36627,-0.511031244953235
0.367268,-0.512467928909008
0.368266,-0.517352061539402
0.369264,-0.525546188663314
0.370262,-0.536993265630572
0.37126,-0.551707244860746
0.372258,-0.569767257296312
0.373256,-0.591314763905853
0.374254,-0.616553233678488
0.375252,-0.645750049281937
0.37625,-0.67924045271307
0.377248,-0.717433422656294
0.378246,-0.76081942207612
0.379244,-0.809979963522352
0.380242,-0.865598898909131
0.38124,-0.928475229027642
0.382238,-0.999537011405385
0.383236,-1.07985557022972
0.384234,-1.17065859985404
0.385232,-1.27333979039941
0.38623,-1.38946113436658
0.387228,-1.52074189705585
0.388226,-1.66902512325062
0.389224,-1.83620831267744
0.390222,-2.02411951679581
0.39122,-2.23431409391989
0.392218,-2.46776236176722
0.393216,-2.7243982817597
0.394214,-3.00251168623062
0.395212,-3.2980039470756
0.39621,-3.60360537312453
0.397208,-3.90828161027219
0.398206,-4.19721298180098
0.399204,-4.45281912130154
0.400202,-4.65714013652125
0.4012,-4.79532245814332
0.402198,-4.85914538969256
0.403196,-4.84907275361102
0.404194,-4.77383215089563
0.405192,-4.6478055989332
0.40619,-4.48754845175977
0.407188,-4.30880905032183
0.408186,-4.12474102097707
0.409184,-3.94528031598776
0.410182,-3.77729954908739
0.41118,-3.62512628258566
0.412178,-3.49113465347884
0.413176,-3.37625300259462
0.414174,-3.28032139356565
0.415172,-3.20228047683908
0.41617,-3.14019286803937
0.417168,-3.09110834428951
0.418166,-3.05080328151254
0.419164,-3.01347324543648
0.420162,-2.97155316246331
0.42116,-2.91597267966242
0.422158,-2.83723665514804
0.423156,-2.7275476334137
0.424154,-2.5835646637601
0.425152,-2.40853184604618
