"Freq [GHz]","dB(S(1,1)) []"
0.092818,-0.16453301280972
0.093816,-0.178642563107604
0.094814,-0.195136995804263
0.095812,-0.214582396264452
0.09681,-0.237714449963055
0.097808,-0.265498986552418
0.098806,-0.299217675057557
0.099804,-0.340590631625214
0.100802,-0.383682653356806
0.1018,-0.436177650877356
0.102798,-0.503063027976224
0.103796,-0.588536632363985
0.104794,-0.698311776077035
0.105792,-0.840128342712605
0.10679,-1.02427186742445
0.107788,-1.26374210684788
0.108786,-1.57302164551344
0.109784,-1.96287037881079
0.110782,-2.42627324652843
0.11178,-2.91156050251683
0.112778,-3.29772712170549
0.113776,-3.4305755476593
0.114774,-3.24808084434132
0.115772,-2.8456873100366
0.11677,-2.37565889951005
0.117768,-1.93979888404132
0.118766,-1.57610491090024
0.119764,-1.28661239078527
0.120762,-1.06024902060291
0.12176,-0.883760861097686
0.122758,-0.745539778094717
0.123756,-0.636429833374752
0.124754,-0.549504584726101
0.125752,-0.479603130744496
0.12675,-0.422889159400184
0.127748,-0.376499089729225
0.128746,-0.338279347969671
0.129744,-0.306595523468535
0.130742,-0.280195094422951
0.13174,-0.258108767468912
0.132738,-0.23957928425625
0.133736,-0.224009706301506
0.134734,-0.210925547380447
0.135732,-0.199946806000797
0.13673,-0.190767128497078
0.137728,-0.183138151566026
0.138726,-0.176857641089461
0.139724,-0.171760439697844
0.140722,-0.167711512610876
0.14172,-0.16460057675111
0.142718,-0.1623379371346
0.143716,-0.160851254292565
0.144714,-0.160083038761439
0.145712,-0.159988721633582
0.14671,-0.160535189449442
0.147708,-0.161699701311539
0.148706,-0.163469128841528
0.149704,-0.165839477530846
0.150702,-0.16881566266821
0.1517,-0.172411525524299
0.152698,-0.176650086768492
0.153696,-0.181564044987723
0.154694,-0.187196539426018
0.155692,-0.19360220843868
0.15669,-0.200848589526418
0.157688,-0.209017924230051
0.158686,-0.218209452958618
0.159684,-0.22854231275274
0.160682,-0.240159187431325
0.16168,-0.253230907815136
0.162678,-0.267962264349937
0.163676,-0.284599381943192
0.164674,-0.303439126426656
0.165672,-0.324841177075837
0.16667,-0.349243629391559
0.167668,-0.377183315181621
0.168666,-0.409322484602213
0.169664,-0.446484149127307
0.170662,-0.489699327617624
0.17166,-0.54027080731553
0.172658,-0.599860032217627
0.173656,-0.670606663459737
0.174654,-0.755294650151613
0.175652,-0.857584884681342
0.17665,-0.982343372836683
0.177648,-1.13610580143914
0.178646,-1.32773363636863
0.179644,-1.56932806886877
0.180642,-1.87745672874895
0.18164,-2.27465305539076
0.182638,-2.79078941209214
0.183636,-3.46278545796129
0.184634,-4.32776531658982
0.185632,-5.39584844041813
0.18663,-6.57203403321059
0.187628,-7.51666164542765
0.188626,-7.69109864543777
0.189624,-6.95919358228401
0.190622,-5.79709402329217
0.19162,-4.6543612823131
0.192618,-3.70157890557123
0.193616,-2.95451154961977
0.194614,-2.38037198877137
0.195612,-1.94001363941362
0.19661,-1.60015775191914
0.197608,-1.3352702021927
0.198606,-1.12649214298652
0.199604,-0.960068151911996
0.200602,-0.825971050470532
0.2016,-0.716852292715902
0.202598,-0.627281694570431
0.203596,-0.553207953007083
0.204594,-0.49157803479614
0.205592,-0.440068140969511
0.20659,-0.396892386675272
0.207588,-0.360665616339781
0.208586,-0.330304109512221
0.209584,-0.304953009493305
