"Freq [GHz]","dB(S(1,1)) []"
0.002,-0.00033078610131794
0.002998,-0.000551021259111871
0.003996,-0.000852352130735936
0.004994,-0.00122905598051546
0.005992,-0.00167549329973449
0.00699,-0.00218759923670313
0.007988,-0.00276496039133433
0.008986,-0.00341367002414763
0.009984,-0.00415023392219621
0.010982,-0.00485067441427952
0.01198,-0.00567091073464047
0.012978,-0.00663310685494235
0.013976,-0.00776134536479784
0.014974,-0.00908502013991387
0.015972,-0.010640186665554
0.01697,-0.0124713343286355
0.017968,-0.0146337299337389
0.018966,-0.0171965408538504
0.019964,-0.0202470305377042
0.020962,-0.0238962392965318
0.02196,-0.0282867338273866
0.022958,-0.0336032475267164
0.023956,-0.0400873573132694
0.024954,-0.048057753310526
0.025952,-0.0579380998394701
0.02695,-0.0702947327631445
0.027948,-0.0858857984905306
0.028946,-0.105720045163246
0.029944,-0.131112654370006
0.030942,-0.163696572220536
0.03194,-0.20527999749456
0.032938,-0.257308554313148
0.033936,-0.319525944332828
0.034934,-0.387546842643582
0.035932,-0.450359986371587
0.03693,-0.491597317125475
0.037928,-0.498139703181345
0.038926,-0.470052747878805
0.039924,-0.419824255297916
0.040922,-0.362397797049834
0.04192,-0.30786024197978
0.042918,-0.260640920159875
0.043916,-0.221601494086124
0.044914,-0.190002252923685
0.045912,-0.164621389264641
0.04691,-0.144246860412408
0.047908,-0.127843197551117
0.048906,-0.11457900776778
0.049904,-0.103804683991158
0.050902,-0.0950179413983238
0.0519,-0.0878310357942693
0.052898,-0.0819436622485489
0.053896,-0.0771218257718074
0.054894,-0.073181801559541
0.055892,-0.0699780958021553
0.05689,-0.0673944373898385
0.057888,-0.0653370273570351
0.058886,-0.0637294591575616
0.059884,-0.0625088745928154
0.060882,-0.0616230361698287
0.06188,-0.0610280826132507
0.062878,-0.0606867970482466
0.063876,-0.0605672629954541
0.064874,-0.0606418164657244
0.065872,-0.0608862266160032
0.06687,-0.0612790551799606
0.067868,-0.0618011580593283
0.068866,-0.0624353023796815
0.069864,-0.063165879936708
0.070862,-0.0639787039896747
0.07186,-0.0648608813264459
0.072858,-0.0658007558409011
0.073856,-0.0667879238698272
0.074854,-0.0678133255358627
0.075852,-0.0688694206332817
0.07685,-0.0699504624947961
0.077848,-0.0710528891631445
0.078846,-0.0721758585268921
0.079844,-0.0733219634687083
0.080842,-0.0744981753240956
0.08184,-0.0757170801614924
0.082838,-0.0769984940953658
0.083836,-0.0783715731677733
0.084834,-0.0798775732965847
0.085832,-0.0815734706880881
0.08683,-0.0835367291211277
0.087828,-0.0858716065628258
0.088826,-0.0887175426993719
0.089824,-0.0922603802848156
0.090822,-0.0967474749921755
0.09182,-0.102508182704101
0.092818,-0.10998184261583
0.093816,-0.119756292977365
0.094814,-0.132621304080127
0.095812,-0.149643298772998
0.09681,-0.17227066010396
0.097808,-0.202483234044463
0.098806,-0.243005908014279
0.099804,-0.297615076487868
0.100802,-0.346071818076757
0.1018,-0.400173231881257
0.102798,-0.468150027709453
0.103796,-0.55441835481408
0.104794,-0.664884781283229
0.105792,-0.807133421632188
0.10679,-0.989943644954552
0.107788,-1.22077767739558
0.108786,-1.49846076085532
0.109784,-1.79799140650528
0.110782,-2.0530266730551
0.11178,-2.16682622832716
0.112778,-2.08129120104295
0.113776,-1.83713793132012
0.114774,-1.53177760300329
0.115772,-1.24146608902217
0.11677,-0.998407326148464
0.117768,-0.806412105914061
0.118766,-0.658212045216686
0.119764,-0.544452252663438
0.120762,-0.456910623648166
0.12176,-0.389160922557207
0.122758,-0.336376028240584
0.123756,-0.294957297847624
0.124754,-0.262212695906258
0.125752,-0.236121771812105
0.12675,-0.215167807846917
0.127748,-0.198213182943835
0.128746,-0.184403825018134
0.129744,-0.173095920823234
0.130742,-0.16380072427782
0.13174,-0.156143848495204
0.132738,-0.149835677831973
0.133736,-0.144650004550406
0.134734,-0.140408599494809
0.135732,-0.136970010733925
0.13673,-0.134221365783468
0.137728,-0.132072315880256
0.138726,-0.130450520802578
0.139724,-0.129298254277583
0.140722,-0.128569835400119
0.14172,-0.128229677992088
0.142718,-0.128250809843927
0.143716,-0.128613755840391
0.144714,-0.12930570886774
0.145712,-0.130319934032176
0.14671,-0.131655367733963
0.147708,-0.133316385353822
0.148706,-0.135312720989375
0.149704,-0.137659530752313
0.150702,-0.140377598303312
0.1517,-0.143493688136539
0.152698,-0.147041059144346
0.153696,-0.15106015870977
0.154694,-0.15559952655637
0.155692,-0.160716948509843
0.15669,-0.166480914055159
0.157688,-0.172972449244849
0.158686,-0.180287419676411
0.159684,-0.188539429050768
0.160682,-0.197863480257874
0.16168,-0.208420622283535
0.162678,-0.220403883627057
0.163676,-0.234045900247945
0.164674,-0.249628796304594
0.165672,-0.26749708822804
0.16667,-0.288074685343525
0.167668,-0.311887495581961
0.168666,-0.339593776012721
0.169664,-0.372025289335627
0.170662,-0.410243678741723
0.17166,-0.455618456801853
0.172658,-0.509935897450055
0.173656,-0.5755522633137
0.174654,-0.655610474040909
0.175652,-0.754346290275246
0.17665,-0.877516157505348
0.177648,-1.03297560656802
0.178646,-1.23139785741849
0.179644,-1.4869694837822
0.180642,-1.81742399645512
0.18164,-2.241469894946
0.182638,-2.7686478640614
0.183636,-3.37217102345285
0.184634,-3.94038264696467
0.185632,-4.25615984662263
0.18663,-4.13187746898645
0.187628,-3.62346960565802
0.188626,-2.96685863892269
0.189624,-2.34976795196385
0.190622,-1.84454335470331
0.19162,-1.4548921716005
0.192618,-1.16097423758927
0.193616,-0.940171278291469
0.194614,-0.773584191851549
0.195612,-0.646947094594138
0.19661,-0.549895369836021
0.197608,-0.474987098157743
0.198606,-0.416875436570539
0.199604,-0.371692884396576
0.200602,-0.336549994020471
0.2016,-0.309262148014292
0.202598,-0.287926446369414
0.203596,-0.271098307745802
0.204594,-0.257719825804855
0.205592,-0.247009244682782
0.20659,-0.23838433695352
0.207588,-0.231408681376671
0.208586,-0.225753581004052
0.209584,-0.221170785513396
0.210582,-0.217472762275064
0.21158,-0.21451830122084
0.212578,-0.212201930600984
0.213576,-0.210446085853063
0.214574,-0.209195289859849
0.215572,-0.208411820001923
0.21657,-0.208072488259883
0.217568,-0.208166266652731
0.218566,-0.208692565774187
0.219564,-0.209660028692776
0.220562,-0.211085742537625
0.22156,-0.212994800207343
0.222558,-0.215420167988191
0.223556,-0.218402833745565
0.224554,-0.221992226487338
0.225552,-0.226246912865592
0.22655,-0.231235590774142
0.227548,-0.237038415748158
0.228546,-0.243748713579887
0.229544,-0.251475153829212
0.230542,-0.260344485474524
0.23154,-0.270504970112149
0.232538,-0.28213069299059
0.233536,-0.295426992099422
0.234534,-0.310637326673189
0.235532,-0.328052017653693
0.23653,-0.348019446743109
0.237528,-0.370960516619232
0.238526,-0.397387480916612
0.239524,-0.427928691319589
0.240522,-0.463361445672482
0.24152,-0.504656056131032
0.242518,-0.553035647990133
0.243516,-0.610058298820632
0.244514,-0.677731337879338
0.245512,-0.758672606422259
0.24651,-0.856341319327898
0.247508,-0.97537368692602
0.248506,-1.12207872267304
0.249504,-1.30518288484864
0.250502,-1.53696720668583
0.2515,-1.83503213711333
0.252498,-2.22507726494572
0.253496,-2.74532987095823
0.254494,-3.45362841483123
0.255492,-4.43856980556588
0.25649,-5.8354561240515
0.257488,-7.83668686596687
0.258486,-10.5821564607904
0.259484,-13.1060534434684
0.260482,-12.0871964683882
